dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
colon,real,3,31,F001301,GenBank accession R87747 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001791,TAFII55 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001534,FUT3 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001527,GenBank accession T67406 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000029,GenBank accession R02593 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000895,GenBank accession M64929 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001939,ADH4 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001586,GenBank accession H28111 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000607,GenBank accession X68148 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001506,grancalcin gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001831,GenBank accession D38537 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000395,GenBank accession T81492 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000432,B1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000639,GenBank accession U02493 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000944,GenBank accession R37114 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000892,GenBank accession T83644 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000848,GenBank accession R43976 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001646,GenBank accession H06877 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001046,TLE4 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001678,GenBank accession T93317 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001402,GenBank accession H77597 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001456,UQCRFS1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001273,rhoC gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001520,GenBank accession T66960 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001580,GenBank accession R71651 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000401,GenBank accession T61627 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000993,GenBank accession R08183 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001383,GenBank accession T53360 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001717,GenBank accession H65425 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001452,GenBank accession L34840 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000558,U21.1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001513,cardiac troponin T gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000580,KIAA0059 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001095,GenBank accession Z18538 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001305,GenBank accession H20512 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000272,GenBank accession T79152 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001957,GenBank accession U33429 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001437,K-sam-IV gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001458,GenBank accession U27699 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000237,GenBank accession R82938 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000999,GenBank accession R80779 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000061,GenBank accession T51534 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000217,GenBank accession Y00264 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000146,GenBank accession X00700 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001577,GenBank accession L14848 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000573,GenBank accession H51015 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001873,GenBank accession H13292 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000966,GenBank accession T85247 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001871,GenBank accession R09502 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001344,Op18 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001398,PEA-15 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001067,GenBank accession M29065 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001414,MYL2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001286,KTG gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001858,GenBank accession U32519 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001109,GenBank accession H11661 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001755,GenBank accession T53549 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000383,GenBank accession R54317 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000633,vav gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001628,GenBank accession R52081 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001012,GenBank accession X14968 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001356,gamma.1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001860,GenBank accession D26535 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001526,GenBank accession M88468 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000542,GenBank accession L34774 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000349,GenBank accession T72503 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001839,GenBank accession H41528 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001126,GenBank accession R44887 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001797,KIAA0039 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001282,P5-1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001732,GenBank accession H64526 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001980,GenBank accession R76825 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000781,GenBank accession H26419 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001888,GenBank accession U19969 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000723,GenBank accession R67343 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001443,GenBank accession H23098 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000135,KIAA0120 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001901,GenBank accession R45442 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001794,GenBank accession R73606 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001854,BCL7B gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001764,GenBank accession R75893 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001879,GenBank accession H02611 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000039,control1 expression feature,0,3,real_run3_colon_chunk001
colon,real,3,31,F001612,GenBank accession R28608 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000158,1-8D gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001378,PCK1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001724,GLYRA1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000917,GenBank accession D17530 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001143,GenBank accession R93337 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000487,GenBank accession R37464 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001373,GenBank accession H58397 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000631,TOP1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001486,GenBank accession Z14978 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001725,GenBank accession H05695 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001487,GenBank accession R35665 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000036,GenBank accession H54676 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001777,HLA-DRB1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000894,transcription elongation factor SII gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001502,GenBank accession Z25521 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000900,GenBank accession H75955 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001207,GenBank accession R61324 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000844,GenBank accession H15813 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000948,GenBank accession M25160 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000552,GenBank accession R46753 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000649,GenBank accession R99591 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000743,HLA-G gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000417,KIAA0158 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001247,GenBank accession U22055 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000344,GenBank accession T57882 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001930,GenBank accession X70297 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001142,P39 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001194,GenBank accession M31776 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001824,GenBank accession R60168 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000889,CYP2F1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001156,GenBank accession H63354 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000033,GenBank accession T51574 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000592,GenBank accession D16431 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001578,GenBank accession H62531 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001253,THRA2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000720,GenBank accession R72874 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000668,GenBank accession H46136 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000261,GenBank accession R92729 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001659,GABRB3 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000602,GenBank accession L06895 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000043,GenBank accession T61602 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001044,GenBank accession T72599 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000345,GenBank accession R70030 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000976,GenBank accession T40568 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000679,GenBank accession M28650 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001418,GenBank accession H56077 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001261,GenBank accession L07592 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001908,GLUT4 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000954,GenBank accession T51288 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000415,KIAA0034 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001500,CHIP28 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001690,GenBank accession R39540 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000524,GenBank accession R42837 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000127,GenBank accession L38696 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000706,GenBank accession H81864 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001129,GenBank accession T56475 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000981,KIAA0068 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000985,GenBank accession T51858 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000087,GenBank accession T87873 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000303,IEF SSP 3521 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000645,KIAA0113 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000903,GenBank accession X52541 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001068,GenBank accession R55778 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001488,GenBank accession R00254 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000473,GenBank accession D00761 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001553,GenBank accession R49459 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001620,GenBank accession T93885 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000747,GenBank accession T65438 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000512,GenBank accession H07899 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001676,GenBank accession U19261 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001906,GenBank accession H87193 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000771,GenBank accession H40095 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001709,VCAM1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000200,CTSB gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000860,EPCR gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001876,GenBank accession M85085 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001294,HD gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000323,GenBank accession T72582 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000960,GenBank accession H28373 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000613,EDN gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000621,GenBank accession T49703 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001572,GenBank accession R60877 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000053,GenBank accession U12255 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001653,GenBank accession H08751 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000532,CAT gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001277,GenBank accession D16294 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000481,GenBank accession H77348 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001265,GenBank accession R71251 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000934,GenBank accession M29277 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001955,NTRR gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001329,NF-AT4c gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000048,GenBank accession T52015 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000857,FBLN2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001631,huprobox gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000887,GenBank accession H09149 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000622,GenBank accession H04461 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000015,GenBank accession U14971 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000368,GenBank accession Z50753 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000992,GenBank accession M16029 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000120,GenBank accession T74257 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000208,RHOA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000799,GenBank accession T49637 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001472,GenBank accession H69834 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001758,GenBank accession H73943 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000104,GenBank accession T61446 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001554,GenBank accession H28704 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001515,GenBank accession T47719 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001645,GenBank accession T62884 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001889,dek gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000598,GenBank accession H45526 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000919,GenBank accession T93284 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001054,KIAA0016 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000618,GenBank accession Z48541 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000160,GenBank accession T52342 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001100,GenBank accession R52624 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000205,GenBank accession T47424 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000381,GenBank accession R73052 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001036,GenBank accession M80613 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000812,GenBank accession H40416 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001184,GenBank accession T65792 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000869,CDR1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000289,GenBank accession T98616 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001462,80K-L gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001593,CYP4A gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001444,RCK gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001281,GenBank accession L40027 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000915,ZNF139 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000600,GenBank accession R21427 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000047,control4 expression feature,0,3,real_run3_colon_chunk001
colon,real,3,31,F000204,GenBank accession X02152 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001198,GenBank accession R39144 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001635,GenBank accession R80427 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000669,GenBank accession X51345 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001904,GenBank accession R74066 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001311,GenBank accession T47025 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000457,ADSS gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001027,GenBank accession R41866 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000271,GenBank accession J05272 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001827,GenBank accession U14631 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001363,HEK2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000451,GenBank accession X03068 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001238,alpha 7 integrin gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000510,GenBank accession M60484 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000873,GenBank accession R33367 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000698,GenBank accession T89164 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000616,GenBank accession X12671 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001883,GenBank accession U25138 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001350,GenBank accession U26648 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000733,GenBank accession R70008 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001731,SEMGII gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000890,GenBank accession T41094 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000550,GenBank accession T48014 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001151,GenBank accession R42798 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000606,GenBank accession R94588 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001072,GenBank accession H02465 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000535,GenBank accession R27813 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001621,GenBank accession L37936 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001499,XAP-4 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001692,GenBank accession H62466 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001638,GenBank accession R51502 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001741,GenBank accession T54303 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001884,PECAM-1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000615,GenBank accession T51250 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000024,GenBank accession T59954 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000414,GenBank accession T81460 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001125,GenBank accession T50508 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000099,GenBank accession T72879 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001492,GenBank accession H44044 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001640,ALDH1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000529,GenBank accession R37428 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001257,HUMHMG2B gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001465,GenBank accession L26050 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000163,GenBank accession R37276 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001517,GenBank accession H05899 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001768,GenBank accession R89377 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000728,MAOB gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001399,GenBank accession R72644 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000489,GenBank accession U20158 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001857,GenBank accession T67173 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001915,GenBank accession H64807 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001497,GenBank accession H05814 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001788,ACK1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000110,GenBank accession V00523 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001078,GenBank accession T55117 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001235,GenBank accession X53461 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000831,hnRNP I gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000916,KIAA0102 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001716,GIP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000201,GenBank accession R21547 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001252,ZP3 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001285,GenBank accession U21049 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001533,GenBank accession X53179 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000164,hH3.3B gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001822,GenBank accession L26050 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000467,GenBank accession U11292 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000825,GenBank accession U29092 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001569,GenBank accession T78624 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001468,GenBank accession T54767 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001746,GenBank accession R85558 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001891,humFib gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000826,GenBank accession T84057 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000947,GenBank accession X03484 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001838,ORL1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000060,GenBank accession T71025 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001180,GenBank accession H24250 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001643,GenBank accession L19437 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000590,GenBank accession T53412 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001073,GenBank accession U10117 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001590,VDAC gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000884,ORF gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000737,GenBank accession U03100 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001318,GenBank accession T84082 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000599,GenBank accession R44863 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001175,GenBank accession M18930 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000651,GenBank accession D16111 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001091,GenBank accession Z23064 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001074,oct-6 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001132,rhoG gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001832,GenBank accession R41561 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001385,GenBank accession H70635 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000559,GenBank accession R16077 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000493,GenBank accession H23135 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001075,GenBank accession X54871 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001178,GenBank accession M37583 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001199,GenBank accession H72965 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001087,C1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000856,GenBank accession H61535 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000483,GenBank accession T97199 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001137,GenBank accession R76863 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001256,GenBank accession H11374 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001302,ESD gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000972,GenBank accession H09137 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000411,GenBank accession R44895 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001524,GenBank accession H63361 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000952,GenBank accession H91274 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000766,GenBank accession R39130 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000374,GenBank accession M32405 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000216,ADORA1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001936,MYH10 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001365,GenBank accession H25940 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000332,GenBank accession D13315 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000296,GenBank accession Z11584 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001977,KIAA0023 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000459,GenBank accession R50505 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001019,GenBank accession L10717 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001799,GenBank accession U21090 expression,0,3,real_run3_colon_chunk001
